         sim	       state	        soln	      dist_x	        time	        step	          pH	          pe	    reaction	          Fe	           S	 Mackinawite	d_Mackinawite	    Greigite	  d_Greigite	      Pyrite	    d_Pyrite	si_Mackinawite	 si_Greigite	   si_Pyrite	
           4	       react	           1	         -99	           0	          66	      9.4325	    -9.20947	  1.0000e-06	  1.8247e-05	  9.3787e-07	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.0866e-06	  4.6697e-07	     -0.4032	     -8.4956	      0.0000	
           4	       react	           1	         -99	           0	          67	     9.48039	    -9.25951	  1.0000e-06	  2.0779e-05	  1.0022e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  3.5544e-06	  4.6781e-07	     -0.3369	     -8.3629	      0.0000	
           4	       react	           1	         -99	           0	          68	     9.52246	     -9.3037	  1.0000e-06	  2.3310e-05	  1.0652e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.0230e-06	  4.6852e-07	     -0.2788	     -8.2468	      0.0000	
           4	       react	           1	         -99	           0	          69	     9.55994	     -9.3433	  1.0000e-06	  2.5841e-05	  1.1270e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.4921e-06	  4.6911e-07	     -0.2272	     -8.1436	     -0.0000	
           4	       react	           1	         -99	           0	          70	     9.59374	    -9.37918	  1.0000e-06	  2.8372e-05	  1.1877e-06	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	  4.9617e-06	  4.6962e-07	     -0.1808	     -8.0507	      0.0000	
           4	       react	           1	         -99	           0	          71	     9.74769	    -9.54535	  1.0000e-05	  4.3661e-05	  1.4392e-06	  1.9672e-05	  1.9672e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	 -4.9617e-06	     -0.0000	     -7.7485	     -0.0593	
           4	       react	           1	         -99	           0	          72	     9.87875	    -9.69134	  1.0000e-05	  6.3448e-05	  1.2256e-06	  2.9886e-05	  1.0214e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -8.1056	     -0.4164	
           4	       react	           1	         -99	           0	          73	     9.97137	    -9.79798	  1.0000e-05	  8.3330e-05	  1.1078e-06	  4.0003e-05	  1.0118e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -8.3609	     -0.6717	
           4	       react	           1	         -99	           0	          74	      10.042	    -9.88182	  1.0000e-05	  1.0325e-04	  1.0315e-06	  5.0080e-05	  1.0076e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -8.5588	     -0.8696	
           4	       react	           1	         -99	           0	          75	     10.0985	     -9.9507	  1.0000e-05	  1.2320e-04	  9.7680e-07	  6.0134e-05	  1.0055e-05	  0.0000e+00	  0.0000e+00	  0.0000e+00	  0.0000e+00	      0.0000	     -8.7200	     -1.0308	
